repn	predictor.dsgtailp	predictor.mdctailp	predictor.MDCscore	predictor.U1	predictor.U2	model.id
AJB/007/029/shallow_	-0.769857457486931	-1.13291633653621	1	-1	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	2.49926328677037	16.875	1	2	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	9	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	18	-0.5	0	ILS
AJB/007/029/shallow_	-2.04358428456886	-1.6917132016603	3	-0.5	-0.5	ILS
AJB/007/029/shallow_	-2.68044769810983	-2.52990849934643	1	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	1.10227112396014	1	-1	-0.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	6	-0.5	-0.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.13291633653621	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	4.73445074726672	494802	3	3.5	HGT
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	36	-0.5	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	3	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.13291633653621	1	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	6	-1	-1	ILS
AJB/007/029/shallow_	1.77759619667693	1.10227112396014	12	-1	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	4	-1	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	2.25	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	1.66666666666667	-1	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.41231476909825	2	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	1	0	0.5	ILS
AJB/007/029/shallow_	0.503869369594998	1.66106798908423	3.55555555555556	-0.5	-0.5	ILS
AJB/007/029/shallow_	2.09602790344741	5.01384917982877	12698.4126984132	3.5	4	HGT
AJB/007/029/shallow_	1.14073278313596	0.822872691398101	3	-1	-0.5	ILS
AJB/007/029/shallow_	-1.72515257779838	-0.853517903974165	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	1.66106798908423	25.3968253968265	-0.5	0	ILS
